    N   =   10000
  -0.0020139787  -0.0062257661  0.00028270958
  -0.0019855582  -0.0061757489  0.00028216954
  -0.0019580291  -0.0061253767  0.00028164578
  -0.0019313561  -0.0060746659  0.00028113515
  -0.0019055057  -0.0060236185  0.00028063491
  -0.0018804501  -0.0059722214  0.00028014309
  -0.0018561740  -0.0059204456  0.00027965938
  -0.0018326920  -0.0058682536  0.00027918639
  -0.0018100454  -0.0058156393  0.00027872628
  -0.0017882526  -0.0057626192  0.00027827719
  -0.0017673213  -0.0057091977  0.00027783746
  -0.0017472656  -0.0056553732  0.00027740676
  -0.0017281055  -0.0056011458  0.00027698564
  -0.0017098648  -0.0055465193  0.00027657520
  -0.0016925675  -0.0054914998  0.00027617700
  -0.0016762397  -0.0054360895  0.00027579382
  -0.0016609293  -0.0053802856  0.00027543166
  -0.0016467098  -0.0053241232  0.00027509670
  -0.0016336272  -0.0052676751  0.00027479058
  -0.0016217003  -0.0052110180  0.00027451323
  -0.0016109305  -0.0051542282  0.00027426402
  -0.0016013016  -0.0050973813  0.00027404152
  -0.0015927774  -0.0050405480  0.00027384324
  -0.0015853011  -0.0049837851  0.00027366562
  -0.0015787987  -0.0049271215  0.00027350515
  -0.0015732092  -0.0048705453  0.00027336171
  -0.0015685076  -0.0048140465  0.00027323699
  -0.0015646631  -0.0047576301  0.00027312964
  -0.0015616380  -0.0047012906  0.00027303729
  -0.0015593989  -0.0046450104  0.00027295797
  -0.0015579215  -0.0045887650  0.00027289017
  -0.0015571893  -0.0045325275  0.00027283264
  -0.0015571893  -0.0044762705  0.00027278394
  -0.0015579057  -0.0044199559  0.00027274283
  -0.0015593439  -0.0043635174  0.00027271203
  -0.0015615576  -0.0043069019  0.00027269752
  -0.0015646094  -0.0042500911  0.00027270325
  -0.0015685588  -0.0041930830  0.00027273186
  -0.0015734659  -0.0041358875  0.00027278559
  -0.0015793918  -0.0040785301  0.00027286636
  -0.0015863934  -0.0040210554  0.00027297529
  -0.0015945123  -0.0039635285  0.00027311174
  -0.0016037579  -0.0039060216  0.00027327292
  -0.0016141227  -0.0038485786  0.00027345805
  -0.0016256191  -0.0037912425  0.00027366907
  -0.0016382494  -0.0037340738  0.00027390600
  -0.0016519969  -0.0036771324  0.00027416716
  -0.0016668324  -0.0036204677  0.00027445022
  -0.0016827221  -0.0035641189  0.00027475282
  -0.0016996315  -0.0035081179  0.00027507257
  -0.0017175225  -0.0034524969  0.00027540623
  -0.0017363361  -0.0033972808  0.00027574879
  -0.0017560076  -0.0033424513  0.00027609785
  -0.0017765112  -0.0032879724  0.00027645563
  -0.0017978399  -0.0032338198  0.00027682476
  -0.0018199926  -0.0031799753  0.00027720753
  -0.0018429745  -0.0031264230  0.00027760632
  -0.0018667991  -0.0030731503  0.00027802378
  -0.0018914906  -0.0030201527  0.00027846272
  -0.0019170790  -0.0029674455  0.00027892496
  -0.0019435735  -0.0029150633  0.00027940908
  -0.0019709646  -0.0028630184  0.00027991439
  -0.0019992658  -0.0028113148  0.00028044371
  -0.0020284986  -0.0027599761  0.00028099993
  -0.0020586753  -0.0027090408  0.00028158470
  -0.0020897940  -0.0026585527  0.00028219851
  -0.0021218406  -0.0026085534  0.00028284101
  -0.0021547947  -0.0025590790  0.00028351138
  -0.0021886339  -0.0025101685  0.00028420761
  -0.0022233097  -0.0024618685  0.00028492365
  -0.0022587466  -0.0024141863  0.00028565312
  -0.0022948906  -0.0023670945  0.00028639338
  -0.0023317100  -0.0023205590  0.00028714349
  -0.0023691871  -0.0022745442  0.00028790319
  -0.0024073163  -0.0022290136  0.00028867283
  -0.0024461051  -0.0021839300  0.00028945368
  -0.0024855789  -0.0021392588  0.00029024826
  -0.0025257852  -0.0020949844  0.00029105952
  -0.0025667616  -0.0020511276  0.00029188671
  -0.0026085181  -0.0020077005  0.00029272768
  -0.0026510758  -0.0019647005  0.00029358306
  -0.0026944703  -0.0019221329  0.00029445508
  -0.0027387428  -0.0018800174  0.00029534647
  -0.0027839335  -0.0018383883  0.00029626006
  -0.0028300767  -0.0017972922  0.00029719875
  -0.0028772024  -0.0017567839  0.00029816595
  -0.0029253427  -0.0017169371  0.00029916512
  -0.0029745000  -0.0016778632  0.00030019481
  -0.0030246207  -0.0016396616  0.00030124983
  -0.0030756321  -0.0016023985  0.00030232569
  -0.0031274568  -0.0015661167  0.00030341872
  -0.0031800163  -0.0015308399  0.00030452565
  -0.0032332332  -0.0014965735  0.00030564372
  -0.0032870347  -0.0014633034  0.00030677104
  -0.0033413633  -0.0014309940  0.00030790777
  -0.0033961968  -0.0013996042  0.00030905679
  -0.0034515244  -0.0013691262  0.00031021844
  -0.0035073117  -0.0013395522  0.00031139009
  -0.0035635256  -0.0013108570  0.00031257001
  -0.0036201444  -0.0012830065  0.00031375765
  -0.0036771581  -0.0012559648  0.00031495325
  -0.0037345667  -0.0012296968  0.00031615757
  -0.0037923775  -0.0012041675  0.00031737204
  -0.0038506114  -0.0011793355  0.00031859996
  -0.0039093265  -0.0011551662  0.00031984804
  -0.0039685966  -0.0011316777  0.00032112094
  -0.0040284665  -0.0011089178  0.00032241927
  -0.0040889598  -0.0010869403  0.00032374239
  -0.0041500843  -0.0010658030  0.00032508889
  -0.0042118312  -0.0010455647  0.00032645642
  -0.0042741734  -0.0010262802  0.00032784158
  -0.0043370659  -0.0010079926  0.00032924016
  -0.0044004527 -0.00099071604  0.00033064892
  -0.0044643050 -0.00097443764  0.00033206887
  -0.0045286172 -0.00095916764  0.00033350071
  -0.0045933683 -0.00094492815  0.00033494242
  -0.0046585288 -0.00093173429  0.00033639149
  -0.0047240684 -0.00091959443  0.00033784571
  -0.0047899582 -0.00090851323  0.00033930324
  -0.0048561692 -0.00089849398  0.00034076226
  -0.0049226659 -0.00088953671  0.00034222060
  -0.0049894057 -0.00088162047  0.00034367708
  -0.0050563775 -0.00087469670  0.00034513565
  -0.0051236056 -0.00086874116  0.00034660152
  -0.0051911136 -0.00086375377  0.00034807800
  -0.0052589213 -0.00085974478  0.00034956756
  -0.0053270483 -0.00085673452  0.00035107237
  -0.0053955109 -0.00085475673  0.00035259407
  -0.0054643161 -0.00085386120  0.00035413307
  -0.0055334470 -0.00085411125  0.00035568743
  -0.0056028505 -0.00085555764  0.00035725362
  -0.0056724749 -0.00085821365  0.00035883156
  -0.0057422867 -0.00086209631  0.00036042232
  -0.0058122429 -0.00086722847  0.00036202498
  -0.0058822910 -0.00087362473  0.00036363749
  -0.0059523757 -0.00088128783  0.00036525745
  -0.0060224449 -0.00089021068  0.00036688243
  -0.0060924517 -0.00090038235  0.00036850978
  -0.0061623462 -0.00091179471  0.00037013533
  -0.0062320578 -0.00092442357  0.00037175350
  -0.0063015324 -0.00093820115  0.00037336302
  -0.0063707562 -0.00095305816  0.00037496580
  -0.0064397327 -0.00096893808  0.00037656373
  -0.0065084753 -0.00098579187  0.00037815859
  -0.0065770090  -0.0010035768  0.00037975250
  -0.0066453719  -0.0010222599  0.00038134801
  -0.0067136156  -0.0010418260  0.00038294777
  -0.0067817935  -0.0010622919  0.00038455273
  -0.0068499274  -0.0010836921  0.00038616067
  -0.0069180328  -0.0011060413  0.00038777187
  -0.0069861401  -0.0011293647  0.00038938891
  -0.0070542738  -0.0011537095  0.00039101367
  -0.0071224402  -0.0011791354  0.00039264680
  -0.0071906263  -0.0012057041  0.00039428794
  -0.0072588044  -0.0012334722  0.00039593627
  -0.0073269400  -0.0012624917  0.00039759071
  -0.0073949895  -0.0012928232  0.00039924823
  -0.0074628686  -0.0013245242  0.00040090173
  -0.0075304766  -0.0013576041  0.00040254581
  -0.0075977318  -0.0013920461  0.00040417815
  -0.0076645655  -0.0014278246  0.00040579753
  -0.0077309176  -0.0014649061  0.00040740330
  -0.0077967366  -0.0015032493  0.00040899544
  -0.0078619839  -0.0015428041  0.00041057503
  -0.0079266419  -0.0015835174  0.00041214451
  -0.0079907135  -0.0016253572  0.00041370584
  -0.0080541808  -0.0016683122  0.00041525677
  -0.0081170157  -0.0017123469  0.00041679575
  -0.0081792110  -0.0017574159  0.00041832383
  -0.0082407764  -0.0018034816  0.00041984324
  -0.0083017304  -0.0018505201  0.00042135648
  -0.0083620929  -0.0018985206  0.00042286599
  -0.0084218812  -0.0019474815  0.00042437425
  -0.0084811154  -0.0019974076  0.00042588441
  -0.0085398218  -0.0020483302  0.00042739859
  -0.0085979874  -0.0021003092  0.00042891315
  -0.0086555617  -0.0021533812  0.00043042274
  -0.0087124891  -0.0022075579  0.00043192299
  -0.0087687155  -0.0022628360  0.00043341021
  -0.0088241894  -0.0023192007  0.00043488112
  -0.0088788623  -0.0023766262  0.00043633288
  -0.0089326913  -0.0024350731  0.00043776373
  -0.0089856530  -0.0024944863  0.00043917445
  -0.0090377588  -0.0025548246  0.00044056754
  -0.0090890106  -0.0026160811  0.00044194162
  -0.0091393897  -0.0026782420  0.00044329382
  -0.0091888793  -0.0027412815  0.00044462246
  -0.0092374708  -0.0028051698  0.00044592693
  -0.0092851623  -0.0028698781  0.00044720744
  -0.0093319568  -0.0029353799  0.00044846474
  -0.0093778603  -0.0030016484  0.00044970052
  -0.0094228927  -0.0030686496  0.00045091914
  -0.0094671088  -0.0031363713  0.00045212755
  -0.0095105531  -0.0032048526  0.00045332877
  -0.0095532349  -0.0032741469  0.00045452270
  -0.0095951399  -0.0033443066  0.00045570817
  -0.0096362351  -0.0034153797  0.00045688317
  -0.0096764695  -0.0034874064  0.00045804478
  -0.0097157757  -0.0035604150  0.00045918915
  -0.0097540698  -0.0036344120  0.00046031193
  -0.0097912679  -0.0037093654  0.00046141105
  -0.0098273253  -0.0037852265  0.00046248826
  -0.0098622062  -0.0038619696  0.00046354325
  -0.0098958632  -0.0039395677  0.00046457370
  -0.0099282471  -0.0040179823  0.00046557705
  -0.0099593137  -0.0040971654  0.00046655105
  -0.0099890255  -0.0041770627  0.00046749361
   -0.010017350  -0.0042576168  0.00046840252
   -0.010044251  -0.0043387626  0.00046927521
   -0.010069703  -0.0044204053  0.00047011152
   -0.010093729  -0.0045024382  0.00047091649
   -0.010116383  -0.0045847895  0.00047169482
   -0.010137721  -0.0046674109  0.00047244970
   -0.010157802  -0.0047502715  0.00047318380
   -0.010176688  -0.0048333595  0.00047389936
   -0.010194435  -0.0049166847  0.00047459775
   -0.010211085  -0.0050002792  0.00047527865
   -0.010226647  -0.0050841889  0.00047593900
   -0.010241101  -0.0051684370  0.00047657558
   -0.010254438  -0.0052530225  0.00047718920
   -0.010266661  -0.0053379590  0.00047778041
   -0.010277756  -0.0054232664  0.00047834817
   -0.010287701  -0.0055089600  0.00047889062
   -0.010296466  -0.0055950483  0.00047940570
   -0.010304019  -0.0056815347  0.00047989130
   -0.010310325  -0.0057684226  0.00048034464
   -0.010315333  -0.0058557171  0.00048076083
   -0.010318965  -0.0059433907  0.00048113488
   -0.010321172  -0.0060313768  0.00048146684
   -0.010321930  -0.0061196103  0.00048175856
   -0.010321229  -0.0062080308  0.00048201184
   -0.010319068  -0.0062965780  0.00048222874
   -0.010315456  -0.0063851929  0.00048241182
   -0.010310420  -0.0064738232  0.00048256424
   -0.010304000  -0.0065624354  0.00048268902
   -0.010296230  -0.0066510271  0.00048278638
   -0.010287109  -0.0067395943  0.00048285448
   -0.010276646  -0.0068281135  0.00048289479
   -0.010264859  -0.0069165725  0.00048290970
   -0.010251759  -0.0070049716  0.00048290067
   -0.010237346  -0.0070933140  0.00048286809
   -0.010221610  -0.0071815986  0.00048281175
   -0.010204539  -0.0072698175  0.00048273127
   -0.010186125  -0.0073579631  0.00048262603
   -0.010166351  -0.0074460443  0.00048249229
   -0.010145161  -0.0075340552  0.00048232329
   -0.010122507  -0.0076219484  0.00048211517
   -0.010098357  -0.0077096639  0.00048186632
   -0.010072696  -0.0077971378  0.00048157585
   -0.010045519  -0.0078843032  0.00048124343
   -0.010016830  -0.0079710889  0.00048086951
  -0.0099866518  -0.0080574201  0.00048045588
  -0.0099550320  -0.0081432288  0.00048000577
  -0.0099220310  -0.0082284824  0.00047952053
  -0.0098876814  -0.0083131600  0.00047899815
  -0.0098520180  -0.0083972238  0.00047843873
  -0.0098150932  -0.0084806409  0.00047784448
  -0.0097769676  -0.0085633955  0.00047721837
  -0.0097377001  -0.0086454898  0.00047656335
  -0.0096973404  -0.0087269400  0.00047588217
  -0.0096559280  -0.0088077679  0.00047517775
  -0.0096135035  -0.0088880007  0.00047445386
  -0.0095701006  -0.0089676978  0.00047371165
  -0.0095257021  -0.0090469276  0.00047294711
  -0.0094802634  -0.0091257285  0.00047215597
  -0.0094337357  -0.0092041158  0.00047133492
  -0.0093860686  -0.0092820890  0.00047048113
  -0.0093372112  -0.0093596334  0.00046959209
  -0.0092871130  -0.0094367183  0.00046866573
  -0.0092357293  -0.0095132921  0.00046770134
  -0.0091830418  -0.0095892846  0.00046670118
  -0.0091290611  -0.0096646477  0.00046566745
  -0.0090737786  -0.0097393486  0.00046459832
  -0.0090171780  -0.0098133366  0.00046349178
  -0.0089592540  -0.0098865471  0.00046234711
  -0.0089000162  -0.0099589100  0.00046116463
  -0.0088394888   -0.010030356  0.00045994545
  -0.0087777074   -0.010100818  0.00045869130
  -0.0087147179   -0.010170231  0.00045740513
  -0.0086505940   -0.010238528  0.00045609332
  -0.0085854418   -0.010305682  0.00045476277
  -0.0085193447   -0.010371714  0.00045341577
  -0.0084523583   -0.010436654  0.00045205236
  -0.0083845209   -0.010500532  0.00045067168
  -0.0083158569   -0.010563378  0.00044927211
  -0.0082463775   -0.010625220  0.00044785121
  -0.0081760795   -0.010686081  0.00044640565
  -0.0081049447   -0.010745963  0.00044493208
  -0.0080329663   -0.010804840  0.00044343071
  -0.0079601723   -0.010862693  0.00044190397
  -0.0078865825   -0.010919527  0.00044035144
  -0.0078122018   -0.010975349  0.00043877135
  -0.0077370292   -0.011030154  0.00043716184
  -0.0076610624   -0.011083935  0.00043552128
  -0.0075842987   -0.011136679  0.00043384813
  -0.0075067320   -0.011188368  0.00043214051
  -0.0074283471   -0.011238973  0.00043039655
  -0.0073491448   -0.011288426  0.00042861852
  -0.0072691755   -0.011336666  0.00042681268
  -0.0071885035   -0.011383662  0.00042498410
  -0.0071071914   -0.011429405  0.00042313673
  -0.0070253001   -0.011473900  0.00042127394
  -0.0069428849   -0.011517167  0.00041939845
  -0.0068599901   -0.011559241  0.00041751176
  -0.0067766396   -0.011600174  0.00041561320
  -0.0066928212   -0.011640014  0.00041369947
  -0.0066085055   -0.011678767  0.00041176913
  -0.0065236891   -0.011716428  0.00040982408
  -0.0064383722   -0.011753001  0.00040786514
  -0.0063525467   -0.011788489  0.00040589183
  -0.0062662007   -0.011822889  0.00040390312
  -0.0061793223   -0.011856192  0.00040189776
  -0.0060919030   -0.011888382  0.00039987430
  -0.0060039334   -0.011919450  0.00039783008
  -0.0059153836   -0.011949382  0.00039575995
  -0.0058262158   -0.011978121  0.00039366067
  -0.0057364316   -0.012005588  0.00039153360
  -0.0056460583   -0.012031710  0.00038938101
  -0.0055551383   -0.012056422  0.00038720534
  -0.0054637296   -0.012079664  0.00038500954
  -0.0053719075   -0.012101385  0.00038279727
  -0.0052797657   -0.012121555  0.00038057280
  -0.0051874081   -0.012140174  0.00037833955
  -0.0050949147   -0.012157283  0.00037609717
  -0.0050023349   -0.012172911  0.00037384503
  -0.0049097267   -0.012187082  0.00037158550
  -0.0048171465   -0.012199837  0.00036932101
  -0.0047246368   -0.012211227  0.00036705308
  -0.0046322247   -0.012221307  0.00036478244
  -0.0045399254   -0.012230126  0.00036250954
  -0.0044477488   -0.012237731  0.00036023487
  -0.0043557043   -0.012244176  0.00035795822
  -0.0042637719   -0.012249530  0.00035567509
  -0.0041718940   -0.012253831  0.00035337988
  -0.0040800208   -0.012257080  0.00035107000
  -0.0039881145   -0.012259265  0.00034874435
  -0.0038961433   -0.012260367  0.00034640240
  -0.0038040823   -0.012260353  0.00034404417
  -0.0037119165   -0.012259181  0.00034167071
  -0.0036196510   -0.012256795  0.00033928466
  -0.0035273205   -0.012253149  0.00033688988
  -0.0034349605   -0.012248231  0.00033448690
  -0.0033425867   -0.012242017  0.00033207469
  -0.0032502294   -0.012234474  0.00032965472
  -0.0031579366   -0.012225575  0.00032722994
  -0.0030657635   -0.012215309  0.00032480356
  -0.0029737636   -0.012203678  0.00032237856
  -0.0028819838   -0.012190694  0.00031995765
  -0.0027904698   -0.012176366  0.00031754412
  -0.0026992799   -0.012160718  0.00031514200
  -0.0026084583   -0.012143807  0.00031275103
  -0.0025180065   -0.012125689  0.00031036727
  -0.0024279141   -0.012106396  0.00030798732
  -0.0023381709   -0.012085945  0.00030560849
  -0.0022487669   -0.012064348  0.00030322835
  -0.0021596912   -0.012041608  0.00030084465
  -0.0020709327   -0.012017718  0.00029845563
  -0.0019824876   -0.011992651  0.00029606136
  -0.0018943842   -0.011966377  0.00029366489
  -0.0018066612   -0.011938901  0.00029126713
  -0.0017193324   -0.011910231  0.00028886596
  -0.0016324084   -0.011880361  0.00028645994
  -0.0015459083   -0.011849278  0.00028404893
  -0.0014598621   -0.011816969  0.00028163380
  -0.0013743079   -0.011783425  0.00027921616
  -0.0012892868   -0.011748645  0.00027679817
  -0.0012048432   -0.011712623  0.00027438365
  -0.0011210494   -0.011675362  0.00027197996
  -0.0010379858   -0.011636911  0.00026959256
 -0.00095569752   -0.011597344  0.00026722278
 -0.00087420248   -0.011556736  0.00026487037
 -0.00079350084   -0.011515156  0.00026253434
 -0.00071357850   -0.011472664  0.00026021303
 -0.00063440764   -0.011429316  0.00025790393
 -0.00055594445   -0.011385154  0.00025560369
 -0.00047813280   -0.011340189  0.00025330967
 -0.00040094245   -0.011294402  0.00025102356
 -0.00032436779   -0.011247793  0.00024874706
 -0.00024839081   -0.011200369  0.00024647917
 -0.00017298508   -0.011152130  0.00024421797
 -9.8124381E-05   -0.011103062  0.00024196157
 -2.3787217E-05   -0.011053143  0.00023970825
  5.0041863E-05   -0.011002342  0.00023745628
  0.00012337636   -0.010950625  0.00023520351
  0.00019622990   -0.010897935  0.00023294869
  0.00026857555   -0.010844184  0.00023069604
  0.00034033839   -0.010789313  0.00022845185
  0.00041143357   -0.010733296  0.00022622092
  0.00048177562   -0.010676132  0.00022400708
  0.00055128145   -0.010617838  0.00022181347
  0.00061987468   -0.010558454  0.00021964233
  0.00068749143   -0.010498035  0.00021749442
  0.00075409205   -0.010436658  0.00021536802
  0.00081967523   -0.010374388  0.00021325948
  0.00088423891   -0.010311255  0.00021116882
  0.00094776101   -0.010247295  0.00020909787
   0.0010102264   -0.010182559  0.00020704709
   0.0010716324   -0.010117098  0.00020501589
   0.0011319860   -0.010050962  0.00020300321
   0.0011913005  -0.0099841937  0.00020100776
   0.0012495938  -0.0099168371  0.00019902778
   0.0013068969  -0.0098489389  0.00019705963
   0.0013632738  -0.0097805290  0.00019509750
   0.0014187842  -0.0097115857  0.00019313940
   0.0014734538  -0.0096420729  0.00019118683
   0.0015272901  -0.0095719562  0.00018924186
   0.0015802867  -0.0095012014  0.00018730703
   0.0016324215  -0.0094297764  0.00018538558
   0.0016836555  -0.0093576576  0.00018348156
   0.0017339333  -0.0092848402  0.00018159930
   0.0017831987  -0.0092113535  0.00017974119
   0.0018314322  -0.0091372465  0.00017790560
   0.0018786299  -0.0090625426  0.00017609251
   0.0019247759  -0.0089872618  0.00017430399
   0.0019698552  -0.0089114332  0.00017254185
   0.0020138603  -0.0088350890  0.00017080709
   0.0020567903  -0.0087582591  0.00016910026
   0.0020986467  -0.0086809691  0.00016742181
   0.0021394262  -0.0086032434  0.00016577237
   0.0021791240  -0.0085251233  0.00016415079
   0.0022177722  -0.0084466596  0.00016255128
   0.0022554216  -0.0083678641  0.00016096890
   0.0022921084  -0.0082887265  0.00015940119
   0.0023278572  -0.0082092283  0.00015784670
   0.0023626847  -0.0081293448  0.00015630448
   0.0023965980  -0.0080490429  0.00015477428
   0.0024295898  -0.0079682812  0.00015325719
   0.0024616260  -0.0078870151  0.00015175633
   0.0024926435  -0.0078052264  0.00015027506
   0.0025225939  -0.0077229302  0.00014881280
   0.0025514416  -0.0076401331  0.00014736919
   0.0025791386  -0.0075568432  0.00014594607
   0.0026056312  -0.0074730844  0.00014454609
   0.0026308702  -0.0073888972  0.00014317183
   0.0026548177  -0.0073043333  0.00014182553
   0.0026774481  -0.0072194464  0.00014050942
   0.0026987369  -0.0071342869  0.00013922691
   0.0027186501  -0.0070489246  0.00013798130
   0.0027371880  -0.0069634586  0.00013677061
   0.0027543887  -0.0068779698  0.00013559095
   0.0027703007  -0.0067925171  0.00013443908
   0.0027849768  -0.0067071450  0.00013331223
   0.0027984738  -0.0066218858  0.00013220771
   0.0028108537  -0.0065367579  0.00013112290
   0.0028221805  -0.0064517597  0.00013005584
   0.0028325052  -0.0063668621  0.00012900706
   0.0028418423  -0.0062820369  0.00012797928
   0.0028502102  -0.0061972799  0.00012697170
   0.0028576411  -0.0061125745  0.00012598202
   0.0028641584  -0.0060278859  0.00012500907
   0.0028697680  -0.0059431720  0.00012405297
   0.0028744584  -0.0058583924  0.00012311477
   0.0028782060  -0.0057735147  0.00012219604
   0.0028809819  -0.0056885123  0.00012129884
   0.0028827454  -0.0056033532  0.00012042755
   0.0028834193  -0.0055180249  0.00011958932
   0.0028829319  -0.0054325640  0.00011878765
   0.0028812400  -0.0053470230  0.00011802290
   0.0028783178  -0.0052614546  0.00011729442
   0.0028741501  -0.0051759120  0.00011660090
   0.0028687322  -0.0050904488  0.00011594037
   0.0028620719  -0.0050051185  0.00011530991
   0.0028541947  -0.0049199668  0.00011470580
   0.0028451331  -0.0048350103  0.00011412622
   0.0028348870  -0.0047502549  0.00011357332
   0.0028234521  -0.0046657341  0.00011304749
   0.0028108426  -0.0045814866  0.00011254689
   0.0027970843  -0.0044975428  0.00011206917
   0.0027822070  -0.0044139227  0.00011161205
   0.0027662405  -0.0043306374  0.00011117345
   0.0027492137  -0.0042476919  0.00011075124
   0.0027311602  -0.0041650828  0.00011034290
   0.0027121116  -0.0040827757  0.00010994827
   0.0026920509  -0.0040007214  0.00010957277
   0.0026709328  -0.0039189047  0.00010922202
   0.0026487130  -0.0038373366  0.00010890020
   0.0026253531  -0.0037560446  0.00010861050
   0.0026008225  -0.0036750696  0.00010835537
   0.0025751004  -0.0035944637  0.00010813623
   0.0025481800  -0.0035142907  0.00010795287
   0.0025200827  -0.0034346216  0.00010780230
   0.0024908611  -0.0033554982  0.00010768117
   0.0024605482  -0.0032769315  0.00010759040
   0.0024291624  -0.0031989421  0.00010753124
   0.0023967275  -0.0031215565  0.00010750359
   0.0023632746  -0.0030447987  0.00010750647
   0.0023288386  -0.0029686868  0.00010753847
   0.0022934549  -0.0028932335  0.00010759785
   0.0022571590  -0.0028184514  0.00010768207
   0.0022200013  -0.0027443560  0.00010778596
   0.0021820573  -0.0026709302  0.00010790361
   0.0021433749  -0.0025981135  0.00010803398
   0.0021039661  -0.0025258424  0.00010817836
   0.0020638211  -0.0024540587  0.00010833868
   0.0020229101  -0.0023827115  0.00010851755
   0.0019811846  -0.0023117621  0.00010871834
   0.0019385790  -0.0022411903  0.00010894509
   0.0018950152  -0.0021710067  0.00010920160
   0.0018504289  -0.0021012645  0.00010948838
   0.0018047996  -0.0020320223  0.00010980301
   0.0017581105  -0.0019633185  0.00011014581
   0.0017103395  -0.0018951985  0.00011051838
   0.0016614717  -0.0018277178  0.00011092185
   0.0016115037  -0.0017609362  0.00011135684
   0.0015604427  -0.0016949130  0.00011182364
   0.0015083016  -0.0016297045  0.00011232269
   0.0014550926  -0.0015653707  0.00011285442
   0.0014008429  -0.0015019942  0.00011341607
   0.0013456279  -0.0014396474  0.00011400105
   0.0012895337  -0.0013783609  0.00011460484
   0.0012326376  -0.0013181442  0.00011522474
   0.0011750120  -0.0012589929  0.00011585878
   0.0011167235  -0.0012008872  0.00011650557
   0.0010578287  -0.0011437913  0.00011716473
  0.00099836495  -0.0010876532  0.00011783764
  0.00093833549  -0.0010324184  0.00011852793
  0.00087772033 -0.00097806523  0.00011923794
  0.00081652106 -0.00092458852  0.00011996646
  0.00075473919 -0.00087197010  0.00012071362
  0.00069236309 -0.00082019498  0.00012148109
  0.00062937579 -0.00076925943  0.00012227090
  0.00056576218 -0.00071916969  0.00012308485
  0.00050151255 -0.00066993671  0.00012392452
  0.00043661950 -0.00062156863  0.00012479195
  0.00037106170 -0.00057407285  0.00012569078
  0.00030480820 -0.00052749068  0.00012662292
  0.00023786619 -0.00048188262  0.00012758519
  0.00017026506 -0.00043729172  0.00012857378
  0.00010203823 -0.00039374843  0.00012958540
  3.3221762E-05 -0.00035127639  0.00013061694
 -3.6143983E-05 -0.00030989289  0.00013166520
 -0.00010601316 -0.00026960532  0.00013272699
 -0.00017633836 -0.00023040234  0.00013380016
 -0.00024709384 -0.00019225145  0.00013488576
 -0.00031828329 -0.00015513956  0.00013598536
 -0.00038989403 -0.00011907143  0.00013709690
 -0.00046190602 -8.4038613E-05  0.00013821819
 -0.00053430903 -5.0023740E-05  0.00013934836
 -0.00060710561 -1.7010697E-05  0.00014048772
 -0.00068030696  1.5008173E-05  0.00014163722
 -0.00075392501  4.6030337E-05  0.00014279800
 -0.00082796631  7.6052164E-05  0.00014397179
 -0.00090245110  0.00010507966  0.00014516357
 -0.00097742532  0.00013308852  0.00014637929
  -0.0010529121  0.00016001900  0.00014762077
  -0.0011289073  0.00018580808  0.00014888771
  -0.0012053910  0.00021039671  0.00015017906
  -0.0012823311  0.00023372958  0.00015149318
  -0.0013596835  0.00025575477  0.00015282765
  -0.0014373890  0.00027642575  0.00015417895
  -0.0015153683  0.00029571428  0.00015554301
  -0.0015935472  0.00031363073  0.00015691899
  -0.0016718846  0.00033018493  0.00015830848
  -0.0017503337  0.00034537014  0.00015971044
  -0.0018288342  0.00035918690  0.00016112223
  -0.0019073224  0.00037165087  0.00016254095
  -0.0019857392  0.00038279241  0.00016396393
  -0.0020640346  0.00039265255  0.00016538875
  -0.0021421675  0.00040127744  0.00016681288
  -0.0022200968  0.00040872358  0.00016823361
  -0.0022978033  0.00041507937  0.00016965231
  -0.0023753222  0.00042042383  0.00017107457
  -0.0024527071  0.00042479799  0.00017250502
  -0.0025300101  0.00042821762  0.00017394693
  -0.0026072799  0.00043068047  0.00017540269
  -0.0026845600  0.00043216852  0.00017687397
  -0.0027618865  0.00043264785  0.00017836140
  -0.0028392809  0.00043206647  0.00017986371
  -0.0029167312  0.00043036574  0.00018137680
  -0.0029942061  0.00042751979  0.00018289831
  -0.0030716979  0.00042351152  0.00018442942
  -0.0031492001  0.00041830696  0.00018597067
  -0.0032266938  0.00041186483  0.00018752135
  -0.0033041471  0.00040414463  0.00018908000
  -0.0033815182  0.00039511047  0.00019064473
  -0.0034587584  0.00038473125  0.00019221322
  -0.0035358104  0.00037297539  0.00019378187
  -0.0036125879  0.00035981696  0.00019534405
  -0.0036889875  0.00034528065  0.00019689464
  -0.0037649407  0.00032942513  0.00019843331
  -0.0038404075  0.00031231099  0.00019996134
  -0.0039153664  0.00029399623  0.00020148070
  -0.0039898131  0.00027453350  0.00020299411
  -0.0040637580  0.00025396593  0.00020450495
  -0.0041372252  0.00023232134  0.00020601703
  -0.0042102458  0.00020959970  0.00020753319
  -0.0042828242  0.00018577012  0.00020905195
  -0.0043549316  0.00016082117  0.00021057099
  -0.0044265491  0.00013475964  0.00021209088
  -0.0044976651  0.00010758786  0.00021361279
  -0.0045682661  7.9303255E-05  0.00021513747
  -0.0046383343  4.9902298E-05  0.00021666526
  -0.0047078495  1.9383525E-05  0.00021819637
  -0.0047767942 -1.2252700E-05  0.00021973129
  -0.0048451581 -4.5017722E-05  0.00022126992
  -0.0049129069 -7.8947258E-05  0.00022280758
